"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1705118532588228988","Fri Sep 22 12:37:30 +0000 2023","6","@jokowi Di tanam satu pohon yg di tebang jutaan pohon.","1705199644282929402","","jokowi","in","","1","1","0","https://x.com/ShandyHarahap/status/1705199644282929402","233210427","ShandyHarahap"
"1705118532588228988","Fri Sep 22 09:08:37 +0000 2023","27","@jokowi Semoga ada Mawar juga agar Ibu Kota Nusantara semakin indah dan semerbak wangi Pak Jokowi. ","1705147076571754497","","jokowi","in","ÜT: 55.753181,37.618633","1","15","1","https://x.com/sigitwid/status/1705147076571754497","168082298","sigitwid"
"1705118532588228988","Sat Sep 23 00:17:07 +0000 2023","1","@jokowi Bu 9 0 eu km lo P y min young l Ugygoy L","1705375708175061218","","jokowi","in","Yogyakarta","1","0","0","https://x.com/yudha_first/status/1705375708175061218","1361178056","yudha_first"
"1705118532588228988","Sat Sep 23 00:17:28 +0000 2023","0","@jokowi Bu oh u","1705375796381315278","","jokowi","tr","Yogyakarta","0","0","0","https://x.com/yudha_first/status/1705375796381315278","1361178056","yudha_first"
"1705118532588228988","Sat Sep 23 13:05:26 +0000 2023","0","@jokowi Luar biasa.. Berarti dulu sebelum ada IKN nggak ada pohon di kawasan calon IKN ya pak?","1705569060900213091","","jokowi","in","attraversiamo","0","1","0","https://x.com/bimosaurus/status/1705569060900213091","50993548","bimosaurus"
"1705118532588228988","Fri Sep 22 07:16:24 +0000 2023","2","@jokowi sudah mulai pak https://t.co/rfq4Ba3Pms","1705118834343215461","https://pbs.twimg.com/media/F6nMhttaMAALSD6.jpg","jokowi","in","masih di sini","0","0","1","https://x.com/temeninvest/status/1705118834343215461","73060067","temeninvest"
"1705118532588228988","Sat Sep 23 00:08:08 +0000 2023","0","@jokowi Ratusan pohon yg ditebang buat lahan IKN diganti tanam sebelah mananya lapangan Pak?","1705373447189414344","","jokowi","in","","0","0","0","https://x.com/FachSetiawan/status/1705373447189414344","1118577011969052672","FachSetiawan"
"1705118532588228988","Fri Sep 22 07:36:17 +0000 2023","3","@jokowi Sangat menarik menyaksikan pilihan pohon beringin sebagai tanamam utama di Istana Presiden baru di #IKN. Ada pertimbangan filosofis ekologis dan pastinya politis. Jika mau kawan-kawan di #Golkar bisa memanfaatkan momentum penting ini. @airlangga_hrt @golkar_id @fraksigolkar https://t.co/hXWjQ78kPT","1705123838496035255","https://pbs.twimg.com/media/F6nRFIzaYAAsFEu.jpg","jokowi","in","Indonesia","0","3","0","https://x.com/HastoSuprayogo/status/1705123838496035255","135413212","HastoSuprayogo"
"1705118532588228988","Sat Sep 23 00:44:40 +0000 2023","0","@jokowi pancet ae bosen","1705382638792724832","","jokowi","in","Badung, Bali","0","0","0","https://x.com/wanoto_1/status/1705382638792724832","1521819125102039041","wanoto_1"
"1705118532588228988","Sun Sep 24 06:09:11 +0000 2023","0","@jokowi Januari sudah akan terlihat gedung-gedung tinggi di IKN. ","1705826695364886638","","jokowi","in","indonesia","0","0","0","https://x.com/MarkoFirmansyah/status/1705826695364886638","2396925522","MarkoFirmansyah"
"1705118532588228988","Fri Sep 22 09:37:43 +0000 2023","1","@jokowi Seberapa besar manfaat IKN buat Rakyat Indonesia?","1705154397515518063","","jokowi","in","Pekanbaru","0","0","1","https://x.com/kholil_18/status/1705154397515518063","104099344","kholil_18"
"1705118532588228988","Fri Sep 22 07:54:41 +0000 2023","2","@jokowi Kok nggak pernah ikut Sidang tahunan PBB","1705128468198142321","","jokowi","in","","0","1","1","https://x.com/mamakchayank/status/1705128468198142321","1603513380563611649","mamakchayank"
"1705118532588228988","Fri Sep 22 13:48:27 +0000 2023","2","@jokowi Bebas banjir g IKN..?? Gmn dng pengundulan hutan d Papua dan sebahagian Kalimantan Bahkan berencana gundul kan hutan 30ribu hektar d SUMBAR..?? Sulawesi jng d tanya lah dah gundul Bacot g serupa bikin","1705217497941905722","","jokowi","in","","0","0","1","https://x.com/Umar83638540/status/1705217497941905722","1336686243829059585","Umar83638540"
"1705118532588228988","Fri Sep 22 08:17:32 +0000 2023","20","@jokowi Berandai-andai bila nanti IKN tidak terlaksana apakah bisa dipertanggungjawabkan uang yg terlanjur keluar kepada rakyat Indonesia","1705134221520765212","","jokowi","in","INDONESIA","0","4","1","https://x.com/arielsyahril/status/1705134221520765212","115413148","arielsyahril"
"1705118532588228988","Fri Sep 22 07:36:44 +0000 2023","3","@jokowi Bukan simbol golkar kan pak? ","1705123952513978774","","jokowi","in","Yogyakarta","0","0","1","https://x.com/AlbanaRiff/status/1705123952513978774","128222323","AlbanaRiff"
"1705118532588228988","Fri Sep 22 07:31:11 +0000 2023","6","@jokowi Yaelah kayak peduli aja sama pohon ribuan pohon udah ditebang buat buka lahan padahal.","1705122557056389414","","jokowi","in","Ukraine ","0","2","0","https://x.com/damniel23/status/1705122557056389414","381385825","damniel23"
"1705118532588228988","Fri Sep 22 07:29:30 +0000 2023","3","@jokowi Sebuah simbol pemimpin batangnya tempat bersandar dahan nya tempat ber gantung daun Dan rantingnya tempat berlindung kepanasan tempat ber teduh kehujanan","1705122130118226276","","jokowi","in","Batusangkar","0","2","0","https://x.com/delmansyah/status/1705122130118226276","102006261","delmansyah"
"1705118532588228988","Fri Sep 22 11:17:25 +0000 2023","30","@jokowi Masak nanem ginian urusan presiden ? Ada forum yg lebih penting di PBB utk menyuarakan isue crusial dunia sekaligus representasi Indonesia di kancah internasional.","1705179489926521170","","jokowi","in","","0","1","4","https://x.com/qim_ruh/status/1705179489926521170","1469603622631587843","qim_ruh"
"1705118532588228988","Fri Sep 22 07:32:42 +0000 2023","12","@jokowi semoga pohon-pohon ini tumbuh dengan cepat menambah keindahan lingkungan sekitarnya ","1705122938675249574","","jokowi","in","","0","1","1","https://x.com/hilmilutfi9/status/1705122938675249574","515977435","hilmilutfi9"
"1705118532588228988","Fri Sep 22 09:56:42 +0000 2023","3","@jokowi Yg ditanam beberapa pohon yg ditebang berapa ribu hektar ya pak ?","1705159177616925136","","jokowi","in","","0","0","0","https://x.com/RudiSoekoco/status/1705159177616925136","587567901","RudiSoekoco"
"1705118532588228988","Sat Sep 23 06:07:09 +0000 2023","0","@jokowi ya nice info","1705463794041000172","","jokowi","es","Jawa Tengah, Indonesia","0","0","0","https://x.com/sigitkuncoro_/status/1705463794041000172","1072397511761915904","sigitkuncoro_"
