"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1824764880114815402","Sat Aug 17 11:08:29 +0000 2024","2","@jokowi Merdeka. Kita rakyat Indonesia kapan ya merdeka dari dinasti keluarga anda?","1824765235133354427","","jokowi","in","Kediri, Jawa Timur","0","0","0","https://x.com/HabibiFuad/status/1824765235133354427","1361831815","HabibiFuad"
"1824764880114815402","Sat Aug 17 13:28:28 +0000 2024","3","@jokowi Ngambil fotonya agak nyerong agar bangunan di belakangnya nampak sejajar? https://t.co/jHAbtuoPoy https://t.co/kiwp0MzpzS","1824800462966845708","https://pbs.twimg.com/media/GVL-WF4bgAA0llU.jpg","jokowi","in","Semarang, Indonesia","0","1","0","https://x.com/gumpnhell/status/1824800462966845708","71466821","gumpnhell"
"1824764880114815402","Sat Aug 17 11:33:59 +0000 2024","2","@jokowi Pak tolong tanyain ke mas @gibran_tweet kalo ibukota pindah ke IKN apakah JKT48 akan berubah jadi IKN48 ? Terimakasih.","1824771655287136282","","jokowi","in","","0","1","0","https://x.com/budiwee/status/1824771655287136282","242590101","budiwee"
"1824764880114815402","Sat Aug 17 11:18:07 +0000 2024","16","@jokowi Trima kasih Pak","1824767659512406237","","jokowi","in","","0","11","0","https://x.com/AndrewsTjan/status/1824767659512406237","1176673445263765504","AndrewsTjan"
"1824764880114815402","Sat Aug 17 12:10:37 +0000 2024","3","@jokowi Mang eak Pak?","1824780873067385171","","jokowi","in","Indonesia","0","1","0","https://x.com/Hanif_AF/status/1824780873067385171","2478451147","Hanif_AF"
"1824764880114815402","Sat Aug 17 11:12:35 +0000 2024","26","@jokowi Bagaimana mau merdeka Utang 8.400 triliun rupiah tidak pernah habis bahkan membengkak mau dibawa mati siksa kubur dan akhirat? Utang tidak lunas dibawah mati","1824766269247397943","","jokowi","in","LKBH Makassar","1","6","2","https://x.com/sirulhaq/status/1824766269247397943","72325384","sirulhaq"
"1824764880114815402","Sat Aug 17 11:40:37 +0000 2024","9","@jokowi berarti pak prabski dan anak bapak langsung bekerja di ikn ya semuanya sudah disiapkan enak banget hehe","1824773324230267383","","jokowi","in","","0","2","0","https://x.com/rikiarya757/status/1824773324230267383","298952040","rikiarya757"
"1824764880114815402","Sat Aug 17 12:02:18 +0000 2024","2","@jokowi kurleb 80 milyar sehari https://t.co/BtuShlrD88","1824778777853124998","https://pbs.twimg.com/media/GVLqoJ0akAAuAvO.jpg","jokowi","in","","0","0","0","https://x.com/siliwangi_d_ace/status/1824778777853124998","1433416998852063236","siliwangi_d_ace"
"1824764880114815402","Sun Aug 18 06:51:21 +0000 2024","1","@jokowi Ingat HUT RI 2024 jadi ingat HUT-ANG yang makin bengkak","1825062912710603041","","jokowi","in","Makassar, Sulawesi Selatan","0","0","0","https://x.com/DenmasSojo/status/1825062912710603041","238384121","DenmasSojo"
"1824764880114815402","Sat Aug 17 23:13:46 +0000 2024","1","@jokowi Dlm foto menampilkan sosok sebenernya pemimpin negeri IKN ini.. Dari yg selama ini selalu di balut dgn topeng kesederhanaan &amp; wong cilik.. akhirnya menjukkan diri nafsu berkuasa yg sebenernya.. Mukidi pengen jd Raja ","1824947760275361827","","jokowi","in","jakarta","0","0","0","https://x.com/abas_jo/status/1824947760275361827","3238948560","abas_jo"
