"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1763417099840741739","Fri Mar 01 06:15:34 +0000 2024","0","@jokowi Anjayy duduk vincent","1763447970534732203","","jokowi","in","","0","0","0","https://x.com/hirupkuduapik/status/1763447970534732203","1294993901372096512","hirupkuduapik"
"1763417099840741739","Fri Mar 01 06:02:08 +0000 2024","0","@jokowi Masha allah terimakasih sudah mewakili ketenangan rakyat indonesia ya pak. Biar kami saja yang kesusahan antri beras subsidi. Sehat sehat abangku menyala magic com ku","1763444591666380816","","jokowi","in","here and there","0","1","0","https://x.com/ardiuna/status/1763444591666380816","34215618","ardiuna"
"1763417099840741739","Fri Mar 01 11:27:29 +0000 2024","0","@jokowi Keadilan SOSIAL.... KEADILAN SOSIAL.... KEADILAN SOSIAL KEADILAN SOSIAL BAGI SELURUH..... BAGI SELURUH...RAKYAT INDONESIA","1763526470436278691","","jokowi","in","Central java, ","0","0","0","https://x.com/DiditPr22902246/status/1763526470436278691","1508114102211678209","DiditPr22902246"
"1763417099840741739","Fri Mar 01 14:31:32 +0000 2024","0","@jokowi Bisa ga sih gausah sok sok an sederhana? CAPEK AING LIATNYA...... MAKEUP LU TEEBEEELLL BANGETTTTT.. GA PUNYA MALU HEY KALIAN PEJABAT!!!! NEPOTISMEEEEEE NEPOTISMEEE MERAJA KALIAN YAH.... KPK TUH INDEPENDEN BIAR KEBUKA KORENG2 BANGSA KITA!!!","1763572785945972925","","jokowi","in","nibiru","0","0","0","https://x.com/brokopakopi/status/1763572785945972925","1578751023983644672","brokopakopi"
"1763417099840741739","Fri Mar 01 06:51:38 +0000 2024","426","@jokowi info beras murah pak https://t.co/o846QmRaHM","1763457049630007770","https://pbs.twimg.com/media/GHkO10ibMAASt2c.jpg","jokowi","in","","1","20","14","https://x.com/masgah_/status/1763457049630007770","1325068002979504133","masgah_"
"1763417099840741739","Fri Mar 01 08:48:18 +0000 2024","0","@jokowi Enak","1763486406817763751","","jokowi","eu","","0","0","0","https://x.com/ends7777777/status/1763486406817763751","1682032311028846592","ends7777777"
"1763417099840741739","Fri Mar 01 13:22:32 +0000 2024","0","@jokowi BERAS MAHAL pak","1763555422726914165","","jokowi","in","","0","0","0","https://x.com/Abdoeljegger202/status/1763555422726914165","1533306685493653504","Abdoeljegger202"
"1763417099840741739","Fri Mar 01 06:22:44 +0000 2024","0","@jokowi Gagal fokus sama apk mentri PUPR tetap santuy seperti biasa","1763449775436038502","","jokowi","in","indonesia","0","0","0","https://x.com/MrTampan93/status/1763449775436038502","1647300698063634433","MrTampan93"
"1763417099840741739","Fri Mar 01 06:53:26 +0000 2024","3","@jokowi Slide pertama duduk Desta slide ketiga duduk Vincent.","1763457502363209793","","jokowi","in","","0","1","0","https://x.com/Partono_ADjem/status/1763457502363209793","830258717341806592","Partono_ADjem"
"1763417099840741739","Fri Mar 01 09:59:47 +0000 2024","33","@jokowi Adminnya jalan-jalan terooooos... gantian lahhh","1763504396745523247","","jokowi","in","ÜT: -6.813132,107.625293","0","1","0","https://x.com/AnugrahPrahasta/status/1763504396745523247","28302264","AnugrahPrahasta"
"1763417099840741739","Fri Mar 01 07:52:11 +0000 2024","0","@jokowi ah kampret lah!","1763472288098488590","","jokowi","in","Kota Tasikmalaya, Jawa Barat","0","0","0","https://x.com/yohanapriandi/status/1763472288098488590","578216387","yohanapriandi"
"1763417099840741739","Sat Mar 02 00:13:14 +0000 2024","0","@jokowi Aku senang nengok pohon pohonnya ku rasa jarak tanamnya 3x2 kali ya","1763719173929361620","","jokowi","in","","0","0","0","https://x.com/adharozak/status/1763719173929361620","76926791","adharozak"
"1763417099840741739","Fri Mar 01 06:05:50 +0000 2024","66","@jokowi kurang kuasa apa si jacob rothschild ini? tapi harta &amp; kekuasaan tsb gak bisa tunda ajal dia sedetik pun. mati gak bawa apa2. https://t.co/0jBeDTChMy","1763445522592113126","https://pbs.twimg.com/media/GHkEW3jaUAAOe5W.jpg","jokowi","in","Medan Merdeka Timur","0","2","2","https://x.com/roymz_13/status/1763445522592113126","153369068","roymz_13"
"1763417099840741739","Fri Mar 01 04:58:30 +0000 2024","27","@jokowi 2x dalam kampanye tidak pernah terlontar kata-kata janji pembangunan IKN?!?! https://t.co/MpyLa7ob4m","1763428579730481607","https://pbs.twimg.com/media/GHj08nraMAA8WFU.jpg","jokowi","in","INDONESIA","0","0","0","https://x.com/FHISIP172393/status/1763428579730481607","1713120670933188608","FHISIP172393"
"1763417099840741739","Fri Mar 01 09:27:04 +0000 2024","153","@jokowi Presiden juga pasti kesini https://t.co/ho7XfwGNtS","1763496164832547023","https://pbs.twimg.com/ext_tw_video_thumb/1763496085556006912/pu/img/ZG-xfXeVWZe4xta9.jpg","jokowi","in","","1","5","13","https://x.com/QianzyZ/status/1763496164832547023","1450037307826860039","QianzyZ"
"1763417099840741739","Fri Mar 01 05:55:44 +0000 2024","569","@jokowi Dia seorang pembohong https://t.co/hRoidN9NUT","1763442981041000603","","jokowi","in","Bandung, Indonesia.","2","37","42","https://x.com/sqytherin/status/1763442981041000603","1077062784335065088","sqytherin"
"1763417099840741739","Fri Mar 01 04:20:22 +0000 2024","15","@jokowi https://t.co/kEEhgt2m4l","1763418981996937455","","jokowi","qme","","0","2","1","https://x.com/edyibnikawhe/status/1763418981996937455","817063317072023553","edyibnikawhe"
"1763417099840741739","Fri Mar 01 04:30:57 +0000 2024","53","@jokowi Cuma pengecut yang kabur dari demo.","1763421643119235220","","jokowi","in","","0","0","0","https://x.com/Virsi6/status/1763421643119235220","1272768497945178112","Virsi6"
"1763417099840741739","Fri Mar 01 04:55:51 +0000 2024","175","@jokowi Dulu lupa gak ditutup https://t.co/NKPlEZmBva","1763427910990569829","https://pbs.twimg.com/media/GHj0VxsaQAA6vkA.jpg","jokowi","in","","2","26","12","https://x.com/pradanursery/status/1763427910990569829","4487710152","pradanursery"
