"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1582554093255393281","Wed Oct 19 12:27:53 +0000 2022","3","@jokowi Di gambar itu gak keliatan 70% area hijau ","1582710121742110721","","jokowi","in","Gresik","0","0","0","https://x.com/iSatrio/status/1582710121742110721","51074272","iSatrio"
"1582554093255393281","Wed Oct 19 02:10:30 +0000 2022","155","@jokowi pernah belajar skala prioritas ngga sih","1582554754172870657","","jokowi","in","indonesia","0","11","3","https://x.com/Agusutomo4/status/1582554754172870657","520747801","Agusutomo4"
"1582554093255393281","Wed Oct 19 02:11:44 +0000 2022","3","@jokowi IKN memang luar biasa konsepnya semoga segera terwujud setelah tertunda akibat pandemi","1582555064392040448","","jokowi","in","wide world","0","0","1","https://x.com/kakilangitimur/status/1582555064392040448","1353609062844227584","kakilangitimur"
"1582554093255393281","Wed Oct 19 02:37:02 +0000 2022","64","@jokowi Mending dana digunakan membangun jaln2cei kecamatan pesisir dan pedalan Kaltim yg beberapa Thun terakhir makin hancur imbas transfer dana ke daerah menyusut","1582561433031946241","","jokowi","in","","0","1","0","https://x.com/fatrah170/status/1582561433031946241","1569899071556714497","fatrah170"
"1582554093255393281","Wed Oct 19 02:40:26 +0000 2022","8","@jokowi Katanya bapak tak mampu kerja ya https://t.co/UZyV52Rj4a","1582562287440707584","https://pbs.twimg.com/media/FfZkA25UcAEHoHX.jpg","jokowi","in","Bekasi, West Java","0","1","0","https://x.com/IrsanJoss/status/1582562287440707584","4853221770","IrsanJoss"
"1582554093255393281","Wed Oct 19 03:02:29 +0000 2022","2","@jokowi Pesimis pak wong ijazah Palsu","1582567837386027008","","jokowi","in","","0","0","0","https://x.com/DrSito3/status/1582567837386027008","1359522272281698305","DrSito3"
"1582554093255393281","Wed Oct 19 03:03:40 +0000 2022","10","@jokowi IKN paling dihuni puluhan juta penduduk. Ingat ratusan juta penduduk lagi susah. Kebutuhan pada naik. Peluang usaha dan lapangan kerja sempit. Ide yang bagus disaat yang tidak tepat sama saja dengan menyengsarakan rakyat","1582568134476967936","","jokowi","in","","0","1","0","https://x.com/joni_jovi/status/1582568134476967936","1325395879231016963","joni_jovi"
"1582554093255393281","Wed Oct 19 03:07:45 +0000 2022","6","@jokowi Admin jokowi ngetwitnya sambil heran krn kemaren baru ngetwit ekonomi surem taun depan. Tp si admin kemudian sadar org yg diwakilinya udah biasa menghayal disiang bolong","1582569162396033024","","jokowi","in","Gambir, Indonesia","0","0","0","https://x.com/nyolinyol/status/1582569162396033024","70615399","nyolinyol"
"1582554093255393281","Wed Oct 19 03:08:27 +0000 2022","143","@jokowi Akun ini adminya siapa? Jngn sok sok an lah. Sadar gk keadaan Indonesia skrg sprti apa. Bank Dunia merilis angka kemiskinan Indonesia bertambah. Stabilisasi Dolar tdk tercapai. Proyek Infra struktur yg skalanya lebih kecil aj Negara Rugi Kerta jati. MRT Palembang mandalika","1582569339081084928","","jokowi","in","","0","2","4","https://x.com/HerrySuryya/status/1582569339081084928","1245635393489235968","HerrySuryya"
"1582554093255393281","Wed Oct 19 03:36:19 +0000 2022","2","@jokowi kita bisa melihat hasil pembangunan ikn dlm 10 20 thn ke depan ","1582576351080431619","","jokowi","in","","0","0","0","https://x.com/jennifer_xixi/status/1582576351080431619","953797574556729345","jennifer_xixi"
